Sentiment,Product,Company_Name,Category,Country,State,Input_tweet
negative,Android,Apple,Mobile,United States,Texas,All this @mention #sxsw buzz makes me wish I had an Android or I-Phone.  #beforetwitter I wouldn't have had such envy.
positive,Flipboard,Flipboard,Technology,United States,Texas,"Yay! RT ÛÏ@mention Flipboard's next platform will be the iPhone, CEO @mention says #sxswÛ"
positive,iPhone,mention,Social Media,United States,Illinois,Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il
positive,Flipboard,Flipboard,Technology,United States,Texas,Woot! RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW
negative,iPhone,Apple,Mobile,United States,Texas,"Dealing w/ @mention white freeze screen far too much, while at #SXSW everyone has an iPhone...making conversion a possibility #Efficient"
positive,iPhone,Apple,Technology,United States,Texas,Enjoying #SXSW Radio Station {link} If you have an iphone use link {link} &amp; plug it into your sound system.
positive,iPhone,Apple,Electronics,United States,Texas,My first #SXSW survival kit. iPhone not in the shot because I'm using it to take the picture.  {link} I might be ready.
positive,Evernote,Evernote,Software,United States,Texas,Evernote + iPhone is awesome for #sxsw notes/photos #taccsxsw
negative,iPhone,Apple,Electronics,United States,Texas,Disaster = iPhone died in middle of #sxsw ... can't function. heading to apple store.
negative,iPhone,Apple,Mobile Phone,United States,Texas,Not even 10am here in Austin and my iPhone batt is at 54% - shit #SXSW #notevenstartedyet
positive,Zagg keyboard,Zagg,Computers,United States,Texas,#wjchat Q7A: I'm going iPhone/iPad only. Bought a Zagg keyboard. I have high hopes this plan will work. #SXSW
positive,iPhone,Apple,Electronics,United States,Texas,Just got a free iPhone charger. Someone came up to me and gave me one randomly. I love #sxsw!
positive,iPhone,Powermat,Electronics,United States,Texas,Just got a free iPhone-charger from Alex on the #Powermatteam. Wow. Makes life at #SXSW so much easier! Thanks!  {link}
Positive,iPhone 4 battery,Mophie,Electronics,United States,Texas,Just had a really great #mophie experience at #sxsw -a user for over 3 months I highly recommend their iPhone 4 battery #goodcustomerservice
positive,iPhone,Apple,Electronics,United States,Texas,Free portable iPhone charger from @mention I'm about to use the heck out of this at #SXSW. {link}
positive,iPhone,Apple,Computers,United States,Texas,"Touch: trackpads first, iPhone, iPad - positives- more natural, don't have to sit, mobile, more relaxed #SXSW #sxswnui"
positive,iphone,Adfonic,mobile,,,Monday's Adfonic Daily is Out! Read about #iphone white release #Google social #sxsw and all things #mobile here Ðü {link}
negative,DELL,DELL,Computers,United States,Texas,"packing bag for #sxsw,not taking DELL laptop (sorry richard)...at the mercy of bb torch and iphone, webmail too i suppose...cheers"
positive,battery charger,Apple,electronics,United States,Texas,Best schwag I've seen at #SXSW is the @mention battery charger for your iPhone. How do I get one?!?!
positive,iphone,Apple,Electronics,United States,Texas,The big takeaway from #SXSW interactive - I need an iphone.
positive,iPhone,Apple,Technology,United States,Texas,I just realized that I havnt used my laptop since Thursday. Pure #iPhone with a sprinkle of the #iPad2 on top. #Apple #SXSW
negative,iPhone 5,Apple,Mobile Phone,United States,Texas,#virtualwallet #sxsw no NFC in #iphone5 bc of standardization while #android will have it #confusion
Positive,iPhone,Apple,Technology,United States,Texas,"UMSHINI WAM/NIGHT FISHING are both weird as shit, but as @mention said they work well together. I liked both, esp the iPhone footage. #SXSW"
Positive,iPhone,Apple,Technology,United States,Texas,"Watching an 8 year old report on #sxsw via his iPhone shows that technology isn't going anywhere...until the robots revolt, that is."
positive,iPad 2,Apple,Computers,United States,Texas,"I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task #sxsw"
negative,iPhone,Apple,Technology,United States,Texas,@mention arg. It won't load on me iPhone. Not via the app store or the site. Just trying to #sxsw it and am feelin so out of touch.
negative,iPhone,Apple,Mobile Phone,United States,Texas,"had to charge the #iphone every 6hours here on #sxsw. running it on lowest possible screen brightness. apple, fix your basics!"
positive,iPhone,Apple,Technology,United States,Texas,iPhone charging party in the hallway. UX and IA professionals unite! #sxsw
positive,iPhone,Apple,Electronics,United States,Texas,I go to bars and get free drinks because I have an iPhone. #doesdroid #SXSW
positive,iPhone,Apple,Electronics,United States,Texas,@mention at #cnngrill #sxsw rockin the #iphone couldn't be cooler {link}
positive,iPhone,Apple,Technology,United States,Texas,Wonder what percentage of #SXSW interactive participants have an iPhone. It's gotta be high
negative,iPhone,Apple,Electronics,United States,Texas,#iPhone battery doesn't last long under #sxsw usage
positive,iPhone,Apple,Electronics,United States,Texas,"I don't have a television, but still have a two-screen expierence: iPhone and iPad. #psych #SXSW"
positive,Flud,Flud,App,United States,Texas,"@jessedee Know about @fludapp ? Awesome iPad/iPhone app that you'll likely appreciate for its design. Also, they're giving free Ts at #SXSW"
negative,iPhone,Apple,Technology,United States,Texas,@sxsw I hope this year's festival isn't as crashy as this year's iPhone app. #sxsw
positive,iPad,madebymany,App,United States,Texas,Beautifully smart and simple idea RT @madebymany @thenextweb wrote about our #hollergram iPad app for #sxsw! http://bit.ly/ieaVOB
Positive,iPad,madebymany,App,United States,Texas,Great #sxsw ipad app from @madebymany: http://tinyurl.com/4nqv92l
positive,iPad,madebymany,App,United States,Texas,"haha, awesomely rad iPad app by @madebymany http://bit.ly/hTdFim #hollergram #sxsw"
positive,planely,KLM,airline,United States,Texas,"Just added my #SXSW flights to @planely. Matching people on planes/airports. Also downloaded the @KLM iPhone app, nicely done."
positive,Holler Gram,,,,,Must have #SXSW app! RT @malbonster: Lovely review from Forbes for our SXSW iPad app Holler Gram - http://t.co/g4GZypV
Positive,iPad,SXSW,App,United States,Texas,"Oh. My. God. The #SXSW app for iPad is pure, unadulterated awesome. It's easier to browse events on iPad than on the website!!!"
positive,iPhone,Apple,Technology,United States,Texas,"Photo: Just installed the #SXSW iPhone app, which is really nice! http://tumblr.com/x6t1pi6av7"
positive,iPad,madebymany,App,United States,New York,"RT haha, awesomely rad iPad app by @madebymany http://bit.ly/hTdFim #hollergram #sxsw (via @michaelpiliero)"
positive,4sq3,Foursquare,Social Networking,United States,Texas,The new #4sq3 looks like it is going to rock. Update for iPhone and Android should push tonight http://bit.ly/etsbZk #SXSW #KeepAustinWeird
positive,hollergram,madebymany,App,United States,Texas,Very smart from @madebymany #hollergram iPad app for #sxsw! http://t.co/A3xvWc6 (may leave my vuvuzela at home now)
Positive,holler-gram,Hollergram,App,United States,Texas,You must have this app for your iPad if you are going to #SXSW http://itunes.apple.com/us/app/holler-gram/id420666439?mt=8 #hollergram
positive,iPad 2,Apple,Computers,United States,Texas,#IPad2 's Û÷#SmartCoverÛª Opens to Instant Access - I should have waited to get one! - {link} #apple #SXSW
Positive,iPhone,Apple,Social Media,United States,Texas,New Post: @mention iPhone app makes it easy to connect on all social networks with people you meet  {link} #sxsw
positive,iPhone,Apple,Technology,United States,Texas,Nice that @mention iPhone app is behaving today. Crashes yesterday were ridiculous. #sxsw
positive,Speech,Apple,Technology,United States,Texas,Thanks to @mention for her mention of our new #Speech iPad apps being showcased at the #SXSW Conf. {link} #sxswh #sxsh
positive,iPad,Apple,Technology,United States,Texas,Christian #iPad #iPhone devs I want to talk to u at #sxsw or after -maybe we can wk together on cool app! @mention me
positive,Holler Gram,Holler Gram,App,United States,Texas,Must have #SXSW app! RT @mention Lovely review from Forbes for our SXSW iPad app Holler Gram - {link}
positive,iPad,Moonbot studios,Book,United States,Louisiana,ÛÏ@mention #sxsw beta testing interactive book for iPad app by Moonbot studios out of Louisiana.  Cool app.Û
negative,sxsw,sxsw,Event,United States,Texas,"Seriously #sxsw? Did you do any testing on the mobile apps? Constant iPad crashes causing lost schedules, and no sync for WP7."
Positive,iPhone,Apple,Technology,United States,Texas,Ready for #SXSW?! Here are some iPhone apps 2 make ur blogging easier | {link} #SXSW #SXSWi
positive,iPhone,Apple,App,United States,Texas,New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive {link} #SXSW #SXSWi
Positive,iPhone,Apple,Technology,United States,Texas,if u have a iPhone you don't need a car'-use zimride etc to share rides #sxsw #shareable
positive,Hobo with A Shotgun,,Video Game,,,Hobo with A Shotgun video game coming to iPad/iPhone users?! Yes please! {link} #SXSW
positive,GroupMe,GroupMe,Social Networking,United States,Texas,Just read about #GroupMe at #SXSW...sounds like an incredible app. Is it available for Android phones yet?
Positive,iPhone,Apple,Technology,United States,Texas,The #SXSW app for my iPhone is ridiculous. It's my personal planner for the next 5 days.
negative,iPhone,Apple,Mobile,United States,Texas,"Found the app kyping my iPhone's geolocation &amp; not releasing when in background. Need a patch, @mention #batterykiller #SXSW"
Positive,iPhone,Eventbrite,Event,United States,Texas,the #SXSW app on the iPhone is live. RSVP for events from your phone &amp; check out sundayswagger.eventbrite.com 3/20 #scoremore
negative,iPad,Apple,News,United States,Texas,iPad news apps 'so last year' at #SXSW {link}
Positive,iPhone,Apple,App,United States,Texas,10 iPhone Apps youÛªll Probably Need and Use During #SXSW {link}
Positive,iPad,Apple,Software,United States,Texas,"iPad apps are just like software development in that once you release it, you have to start working on the update. #sxsw"
positive,Optiscan,Optiscan,Software,United States,Texas,Any #SXSW attendees need a QR code reader for their iPhone? Tweet us an image of you with your badge and the first 5 get Optiscan free!
Positive,iPhone,Apple,Technology,United States,Texas,{link} Go beyond Earth Hour this year by sharing positive actions with the world. Download the #EarthHour 60+ iPhone app. #SXSW
Positive,iPad,RSQ,App,United States,Texas,Nice find by RSQ's @mention {link} #sxsw #iPad #app
positive,Holler Gram,Holler Gram,App,United States,Texas,"Great for certain meetings. RT @mention Hello, Holler Gram, our new iPad app {link} #hollergram #sxsw"
Positive,SXSW Go,SXSW,Event,United States,Texas,"If you're coming to #SXSW be sure to download the SXSW Go app, it has all the schedules and locations of the events. {link}"
