Application ID,Default_Status
20210601997,1
20210601998,1
20210601999,0
20210602000,1
20210602001,1
20210602002,1
20210602003,1
20210602004,1
20210602005,0
20210602006,1
20210602007,1
20210602008,1
20210602009,1
20210602010,1
20210602011,0
20210602012,1
20210602013,0
20210602014,1
20210602015,1
20210602016,0
20210602017,1
20210602018,1
20210602019,1
20210602020,0
20210602021,1
20210602022,1
20210602023,1
20210602024,0
20210602025,1
20210602026,1
20210602027,1
20210602028,0
20210602029,1
20210602030,0
20210602031,1
20210602032,1
20210602033,1
20210602034,0
20210602035,0
20210602036,1
20210602037,1
20210602038,1
20210602039,0
20210602040,1
20210602041,1
20210602042,0
20210602043,1
20210602044,1
20210602045,1
20210602046,0
20210602047,0
20210602048,1
20210602049,1
20210602050,0
20210602051,1
20210602052,1
20210602053,1
20210602054,1
20210602055,0
20210602056,0
20210602057,1
20210602058,1
20210602059,1
20210602060,1
20210602061,1
20210602062,0
20210602063,0
20210602064,1
20210602065,1
20210602066,1
20210602067,0
20210602068,1
20210602069,1
20210602070,1
20210602071,1
20210602072,1
20210602073,1
20210602074,1
20210602075,0
20210602076,1
20210602077,1
20210602078,1
20210602079,1
20210602080,1
20210602081,1
20210602082,1
20210602083,0
20210602084,1
20210602085,1
20210602086,1
20210602087,1
20210602088,1
20210602089,1
20210602090,0
20210602091,1
20210602092,1
20210602093,0
20210602094,1
20210602095,1
20210602096,1
20210602097,0
20210602098,0
20210602099,1
20210602100,0
20210602101,1
20210602102,1
20210602103,1
20210602104,1
20210602105,1
20210602106,0
20210602107,1
20210602108,1
20210602109,1
20210602110,0
20210602111,1
20210602112,1
20210602113,1
20210602114,0
20210602115,0
20210602116,0
20210602117,1
20210602118,1
20210602119,1
20210602120,0
20210602121,1
20210602122,0
20210602123,1
20210602124,0
20210602125,1
20210602126,0
20210602127,1
20210602128,0
20210602129,1
20210602130,0
20210602131,0
20210602132,1
20210602133,1
20210602134,1
20210602135,0
20210602136,1
20210602137,1
20210602138,1
20210602139,1
20210602140,0
20210602141,1
20210602142,1
20210602143,1
20210602144,1
20210602145,1
20210602146,1
20210602147,1
20210602148,1
20210602149,0
20210602150,1
20210602151,0
20210602152,1
20210602153,1
20210602154,0
20210602155,1
20210602156,0
20210602157,1
20210602158,1
20210602159,1
20210602160,1
20210602161,1
20210602162,0
20210602163,1
20210602164,1
20210602165,0
20210602166,1
20210602167,1
20210602168,1
20210602169,0
20210602170,1
20210602171,0
20210602172,0
20210602173,1
20210602174,1
20210602175,0
20210602176,1
20210602177,1
20210602178,0
20210602179,1
20210602180,0
20210602181,0
20210602182,1
20210602183,0
20210602184,0
20210602185,1
20210602186,1
20210602187,0
20210602188,0
20210602189,1
20210602190,1
20210602191,1
20210602192,1
20210602193,1
20210602194,1
20210602195,1
20210602196,1
20210602197,0
20210602198,1
20210602199,0
20210602200,0
20210602201,0
20210602202,1
20210602203,0
20210602204,1
20210602205,1
20210602206,1
20210602207,0
20210602208,0
20210602209,1
20210602210,0
20210602211,1
20210602212,0
20210602213,1
20210602214,1
20210602215,1
20210602216,1
20210602217,0
20210602218,1
20210602219,0
20210602220,1
20210602221,1
20210602222,0
20210602223,1
20210602224,0
20210602225,1
20210602226,0
20210602227,1
20210602228,1
20210602229,1
20210602230,1
20210602231,1
20210602232,1
20210602233,0
20210602234,1
20210602235,1
20210602236,1
20210602237,1
20210602238,1
20210602239,1
20210602240,0
20210602241,1
20210602242,0
20210602243,0
20210602244,0
20210602245,1
20210602246,1
20210602247,1
20210602248,0
20210602249,0
20210602250,1
20210602251,1
20210602252,1
20210602253,1
20210602254,1
20210602255,0
20210602256,1
20210602257,0
20210602258,1
20210602259,1
20210602260,1
20210602261,1
20210602262,1
20210602263,1
20210602264,1
20210602265,1
20210602266,0
20210602267,1
20210602268,1
20210602269,1
20210602270,1
20210602271,1
20210602272,1
20210602273,1
20210602274,1
20210602275,1
20210602276,1
20210602277,0
20210602278,1
20210602279,0
20210602280,1
20210602281,1
20210602282,1
20210602283,1
20210602284,1
20210602285,0
20210602286,1
20210602287,1
20210602288,1
20210602289,1
20210602290,0
20210602291,0
20210602292,1
20210602293,1
20210602294,1
20210602295,1
20210602296,0
20210602297,1
20210602298,0
20210602299,1
20210602300,1
20210602301,1
20210602302,1
20210602303,1
20210602304,1
20210602305,1
20210602306,1
20210602307,1
20210602308,1
20210602309,0
20210602310,1
20210602311,1
20210602312,1
20210602313,1
20210602314,0
20210602315,1
20210602316,0
20210602317,1
20210602318,1
20210602319,1
20210602320,0
20210602321,0
20210602322,1
20210602323,0
20210602324,1
20210602325,1
20210602326,0
20210602327,1
20210602328,0
20210602329,1
20210602330,0
20210602331,1
20210602332,0
20210602333,1
20210602334,1
20210602335,1
20210602336,1
20210602337,1
20210602338,1
20210602339,0
20210602340,0
20210602341,0
20210602342,1
20210602343,0
20210602344,1
20210602345,1
20210602346,1
20210602347,1
20210602348,1
20210602349,1
20210602350,1
20210602351,1
20210602352,1
20210602353,0
20210602354,1
20210602355,1
20210602356,1
20210602357,1
20210602358,1
20210602359,0
20210602360,1
20210602361,1
20210602362,1
20210602363,1
20210602364,1
20210602365,1
20210602366,1
20210602367,1
20210602368,0
20210602369,0
20210602370,1
20210602371,0
20210602372,0
20210602373,0
20210602374,0
20210602375,0
20210602376,1
20210602377,1
20210602378,0
20210602379,0
20210602380,1
20210602381,1
20210602382,0
20210602383,0
20210602384,1
20210602385,1
20210602386,1
20210602387,1
20210602388,0
20210602389,1
20210602390,1
20210602391,1
20210602392,1
20210602393,1
20210602394,1
20210602395,1
20210602396,0
20210602397,0
20210602398,1
20210602399,0
20210602400,1
20210602401,0
20210602402,1
20210602403,1
20210602404,1
20210602405,1
20210602406,0
20210602407,0
20210602408,1
20210602409,1
20210602410,1
20210602411,0
20210602412,1
20210602413,1
20210602414,1
20210602415,1
20210602416,1
20210602417,1
20210602418,0
20210602419,1
20210602420,0
20210602421,1
20210602422,0
20210602423,1
20210602424,1
20210602425,1
20210602426,1
20210602427,0
20210602428,0
20210602429,1
20210602430,1
20210602431,0
20210602432,1
20210602433,1
20210602434,1
20210602435,1
20210602436,1
20210602437,1
20210602438,0
20210602439,1
20210602440,0
20210602441,1
20210602442,0
20210602443,0
20210602444,1
20210602445,1
20210602446,1
20210602447,0
20210602448,0
20210602449,1
20210602450,1
20210602451,1
20210602452,1
20210602453,1
20210602454,1
20210602455,1
20210602456,0
20210602457,1
20210602458,1
20210602459,0
20210602460,0
20210602461,1
20210602462,1
20210602463,0
20210602464,1
20210602465,1
20210602466,0
20210602467,0
20210602468,1
20210602469,1
20210602470,1
20210602471,0
20210602472,0
20210602473,0
20210602474,1
20210602475,1
20210602476,1
20210602477,1
20210602478,1
20210602479,1
20210602480,0
20210602481,1
20210602482,0
20210602483,1
20210602484,0
20210602485,1
20210602486,1
20210602487,0
20210602488,0
20210602489,0
20210602490,1
20210602491,1
20210602492,0
20210602493,0
20210602494,1
20210602495,0
20210602496,1
20210602497,1
20210602498,1
20210602499,1
20210602500,1
20210602501,1
20210602502,1
20210602503,1
20210602504,0
20210602505,1
20210602506,1
20210602507,1
20210602508,0
20210602509,1
20210602510,0
20210602511,1
20210602512,1
20210602513,0
20210602514,1
20210602515,0
20210602516,1
20210602517,1
20210602518,1
20210602519,0
20210602520,1
20210602521,1
20210602522,0
20210602523,0
20210602524,1
20210602525,0
20210602526,1
20210602527,1
20210602528,0
20210602529,1
20210602530,1
20210602531,1
20210602532,0
20210602533,1
20210602534,0
20210602535,1
20210602536,1
20210602537,0
20210602538,0
20210602539,1
20210602540,0
20210602541,1
20210602542,1
20210602543,1
20210602544,1
20210602545,0
20210602546,1
20210602547,1
20210602548,0
20210602549,1
20210602550,0
20210602551,1
20210602552,1
20210602553,1
20210602554,1
20210602555,0
20210602556,0
20210602557,1
20210602558,1
20210602559,0
20210602560,1
20210602561,1
20210602562,1
20210602563,0
20210602564,0
20210602565,1
20210602566,1
20210602567,1
20210602568,0
20210602569,1
20210602570,0
20210602571,1
20210602572,1
20210602573,1
20210602574,1
20210602575,0
20210602576,1
20210602577,0
20210602578,0
20210602579,0
20210602580,0
20210602581,1
20210602582,0
20210602583,0
20210602584,1
20210602585,0
20210602586,0
20210602587,1
20210602588,1
20210602589,0
20210602590,1
20210602591,1
20210602592,1
20210602593,1
20210602594,1
20210602595,1
20210602596,1
20210602597,1
20210602598,1
20210602599,0
20210602600,1
20210602601,0
20210602602,0
20210602603,1
20210602604,1
20210602605,0
20210602606,1
20210602607,0
20210602608,0
20210602609,1
20210602610,1
20210602611,1
20210602612,0
20210602613,1
20210602614,1
20210602615,1
20210602616,1
20210602617,0
20210602618,1
20210602619,1
20210602620,1
20210602621,1
20210602622,0
20210602623,0
20210602624,1
20210602625,0
20210602626,0
20210602627,1
20210602628,1
20210602629,0
20210602630,0
20210602631,1
20210602632,1
20210602633,1
20210602634,1
20210602635,0
20210602636,1
20210602637,1
20210602638,1
20210602639,1
20210602640,1
20210602641,0
20210602642,1
20210602643,1
20210602644,0
20210602645,0
20210602646,0
20210602647,1
20210602648,1
20210602649,0
20210602650,1
20210602651,1
20210602652,0
20210602653,1
20210602654,1
20210602655,0
20210602656,1
20210602657,1
20210602658,1
20210602659,1
20210602660,1
20210602661,1
20210602662,1
20210602663,1
20210602664,0
20210602665,1
20210602666,1
20210602667,1
20210602668,1
20210602669,1
20210602670,1
20210602671,0
20210602672,1
20210602673,1
20210602674,1
20210602675,1
20210602676,1
20210602677,1
20210602678,1
20210602679,1
20210602680,0
20210602681,1
20210602682,1
20210602683,1
20210602684,1
20210602685,1
20210602686,1
20210602687,1
20210602688,0
20210602689,0
20210602690,0
20210602691,1
20210602692,1
20210602693,1
20210602694,1
20210602695,1
20210602696,0
20210602697,1
20210602698,1
20210602699,0
20210602700,1
20210602701,1
20210602702,1
20210602703,1
20210602704,1
20210602705,1
20210602706,0
20210602707,1
20210602708,1
20210602709,1
20210602710,1
20210602711,0
20210602712,0
20210602713,1
20210602714,1
20210602715,1
20210602716,1
20210602717,1
20210602718,0
20210602719,1
20210602720,0
20210602721,1
20210602722,1
20210602723,1
20210602724,1
20210602725,1
20210602726,1
20210602727,1
20210602728,1
20210602729,0
20210602730,0
20210602731,0
20210602732,1
20210602733,1
20210602734,1
20210602735,0
20210602736,1
20210602737,0
20210602738,1
20210602739,0
20210602740,1
20210602741,1
20210602742,1
20210602743,0
20210602744,1
20210602745,0
20210602746,0
20210602747,1
20210602748,1
20210602749,1
20210602750,1
20210602751,0
20210602752,1
20210602753,1
20210602754,1
20210602755,1
20210602756,1
20210602757,1
20210602758,1
20210602759,0
20210602760,1
20210602761,0
20210602762,1
20210602763,1
20210602764,1
20210602765,1
20210602766,0
20210602767,1
20210602768,0
20210602769,0
20210602770,0
20210602771,1
20210602772,0
20210602773,0
20210602774,0
20210602775,1
20210602776,1
20210602777,0
20210602778,1
20210602779,0
20210602780,0
20210602781,0
20210602782,1
20210602783,0
20210602784,0
20210602785,1
20210602786,0
20210602787,1
20210602788,1
20210602789,0
20210602790,1
20210602791,1
20210602792,0
20210602793,1
20210602794,1
20210602795,0
20210602796,1
20210602797,0
20210602798,1
20210602799,1
20210602800,1
20210602801,1
20210602802,1
20210602803,1
20210602804,1
20210602805,1
20210602806,0
20210602807,0
20210602808,1
20210602809,1
20210602810,0
20210602811,1
20210602812,1
20210602813,1
20210602814,0
20210602815,0
20210602816,0
20210602817,1
20210602818,1
20210602819,1
20210602820,1
20210602821,0
20210602822,1
20210602823,1
20210602824,0
20210602825,1
20210602826,1
20210602827,0
20210602828,1
20210602829,0
20210602830,0
20210602831,1
20210602832,1
20210602833,1
20210602834,1
20210602835,1
20210602836,1
20210602837,0
20210602838,0
20210602839,1
20210602840,1
20210602841,1
20210602842,1
20210602843,1
20210602844,0
20210602845,1
20210602846,1
20210602847,1
20210602848,1
20210602849,1
20210602850,0
20210602851,1
20210602852,1
20210602853,0
20210602854,0
20210602855,0
20210602856,1
20210602857,1
20210602858,0
20210602859,1
20210602860,1
20210602861,0
20210602862,0
20210602863,1
20210602864,0
20210602865,1
20210602866,1
20210602867,1
20210602868,0
20210602869,1
20210602870,0
20210602871,1
20210602872,1
20210602873,1
20210602874,1
20210602875,0
20210602876,0
20210602877,1
20210602878,1
20210602879,0
20210602880,1
20210602881,0
20210602882,1
20210602883,0
20210602884,0
20210602885,1
20210602886,1
20210602887,0
20210602888,0
20210602889,1
20210602890,1
20210602891,1
20210602892,1
20210602893,0
20210602894,1
20210602895,1
20210602896,0
20210602897,1
20210602898,1
20210602899,1
20210602900,0
20210602901,1
20210602902,1
20210602903,0
20210602904,1
20210602905,1
20210602906,1
20210602907,1
20210602908,1
20210602909,1
20210602910,0
20210602911,1
20210602912,1
20210602913,1
20210602914,1
20210602915,0
20210602916,0
20210602917,1
20210602918,0
20210602919,0
20210602920,1
20210602921,1
20210602922,0
20210602923,1
20210602924,1
20210602925,1
20210602926,1
20210602927,1
20210602928,1
20210602929,1
20210602930,1
20210602931,0
20210602932,1
20210602933,1
20210602934,0
20210602935,0
20210602936,1
20210602937,0
20210602938,1
20210602939,1
20210602940,0
20210602941,1
20210602942,0
20210602943,1
20210602944,1
20210602945,1
20210602946,1
20210602947,1
20210602948,1
20210602949,0
20210602950,1
20210602951,0
20210602952,1
20210602953,1
20210602954,1
20210602955,1
20210602956,1
20210602957,1
20210602958,0
20210602959,0
20210602960,0
20210602961,0
20210602962,1
20210602963,1
20210602964,1
20210602965,1
20210602966,0
20210602967,0
20210602968,1
20210602969,1
20210602970,1
20210602971,1
20210602972,1
20210602973,1
20210602974,0
20210602975,0
20210602976,1
20210602977,0
20210602978,0
20210602979,0
20210602980,1
20210602981,0
20210602982,0
20210602983,1
20210602984,1
20210602985,1
20210602986,1
20210602987,1
20210602988,1
20210602989,0
20210602990,1
20210602991,1
20210602992,1
20210602993,1
20210602994,1
20210602995,1
20210602996,0
20210602997,1
20210602998,0
20210602999,1
20210603000,1
20210603001,1
20210603002,1
20210603003,1
20210603004,1
20210603005,1
20210603006,1
20210603007,1
20210603008,1
20210603009,1
20210603010,0
20210603011,0
20210603012,1
20210603013,0
20210603014,0
20210603015,0
20210603016,1
20210603017,1
20210603018,1
20210603019,0
20210603020,0
20210603021,0
20210603022,0
20210603023,1
20210603024,1
20210603025,0
20210603026,0
20210603027,0
20210603028,0
20210603029,1
20210603030,1
20210603031,1
20210603032,1
20210603033,1
20210603034,1
20210603035,1
20210603036,1
20210603037,0
20210603038,1
20210603039,1
20210603040,1
20210603041,1
20210603042,1
20210603043,1
20210603044,0
20210603045,1
20210603046,1
20210603047,0
20210603048,1
20210603049,1
20210603050,1
20210603051,0
20210603052,1
20210603053,1
20210603054,1
20210603055,0
20210603056,0
20210603057,1
20210603058,1
20210603059,1
20210603060,1
20210603061,1
20210603062,1
20210603063,0
20210603064,1
20210603065,1
20210603066,0
20210603067,0
20210603068,1
20210603069,1
20210603070,0
20210603071,0
20210603072,1
20210603073,0
20210603074,0
20210603075,0
20210603076,0
20210603077,0
20210603078,1
20210603079,1
20210603080,1
20210603081,1
20210603082,1
20210603083,1
20210603084,1
20210603085,1
20210603086,1
20210603087,1
20210603088,1
20210603089,1
20210603090,0
20210603091,1
20210603092,1
20210603093,0
20210603094,0
20210603095,1
20210603096,0
20210603097,1
20210603098,0
20210603099,1
20210603100,1
20210603101,1
20210603102,1
20210603103,1
20210603104,0
20210603105,1
20210603106,1
20210603107,1
20210603108,1
20210603109,1
20210603110,1
20210603111,0
20210603112,0
20210603113,0
20210603114,1
20210603115,1
20210603116,1
20210603117,0
20210603118,0
20210603119,1
20210603120,0
20210603121,0
20210603122,1
20210603123,1
20210603124,1
20210603125,1
20210603126,1
20210603127,1
20210603128,1
20210603129,0
20210603130,0
20210603131,0
20210603132,0
20210603133,1
20210603134,1
20210603135,1
20210603136,1
20210603137,0
20210603138,1
20210603139,0
20210603140,1
20210603141,1
20210603142,1
20210603143,1
20210603144,1
20210603145,1
20210603146,1
20210603147,1
20210603148,1
20210603149,1
20210603150,1
20210603151,0
20210603152,0
20210603153,0
20210603154,1
20210603155,1
20210603156,0
20210603157,0
20210603158,1
20210603159,1
20210603160,0
20210603161,0
20210603162,0
20210603163,1
20210603164,1
20210603165,1
20210603166,1
20210603167,1
20210603168,1
20210603169,0
20210603170,1
20210603171,0
20210603172,1
20210603173,1
20210603174,1
20210603175,0
20210603176,0
20210603177,1
20210603178,0
20210603179,0
20210603180,0
20210603181,1
20210603182,1
20210603183,1
20210603184,1
20210603185,1
20210603186,1
20210603187,0
20210603188,1
20210603189,1
20210603190,0
20210603191,1
20210603192,0
20210603193,1
20210603194,1
20210603195,0
20210603196,1
20210603197,1
20210603198,1
20210603199,1
20210603200,1
20210603201,0
20210603202,0
20210603203,0
20210603204,1
20210603205,0
20210603206,0
20210603207,0
20210603208,1
20210603209,0
20210603210,1
20210603211,1
20210603212,1
20210603213,0
